STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        427;20240116;   10;   9.8;   3.4;    9;   0.1;   4;    0.000;-999;  -999;   4.8;  999.10;   -1.4;   88.00;    0.6;   -6.1;   -9.3;eor
        427;20240117;   10;   7.0;   3.4;    9;   1.8;   4;    2.600;-999;  -999;   4.2;  989.80;   -2.7;   84.00;   -0.4;   -6.0;  -10.0;eor
        427;20240118;   10;   5.0;   2.8;    9;   0.0;   0;    1.400;-999;  -999;   4.1;  991.40;   -3.8;   88.00;   -0.8;   -9.4;  -12.0;eor
        427;20240119;   10;  11.5;   5.8;    9;   0.0;   4;    5.900;-999;  -999;   4.1; 1008.70;   -2.7;   82.00;    1.6;   -9.3;  -11.9;eor
        427;20240120;   10;  14.7;   6.7;    9;   0.0;   0;    3.300;-999;  -999;   4.5; 1019.40;   -0.6;   77.00;    2.3;   -5.6;   -9.9;eor
        427;20240121;   10;  11.8;   4.9;    9;   0.0;   4;    0.400;-999;  -999;   3.5; 1019.00;   -0.9;   62.00;    2.9;   -6.2;  -10.2;eor
        427;20240122;   10;  19.0;   8.4;    9;   1.4;   4;    0.000;-999;  -999;   7.4; 1004.70;    6.4;   76.00;    9.4;    1.9;   -0.1;eor
        427;20240123;   10;  16.3;   7.2;    9;   4.4;   4;    0.200;-999;  -999;   7.0; 1012.20;    5.5;   78.00;    8.1;    2.9;   -0.1;eor
        427;20240124;   10;  24.0;  12.3;    9;   2.2;   4;    1.500;-999;  -999;   8.9; 1004.80;    8.9;   78.00;   11.4;    4.8;    3.8;eor
        427;20240125;   10;  20.2;   9.2;    9;   0.0;   0;    0.700;-999;  -999;   7.2; 1015.40;    7.2;   71.00;    8.9;    1.0;   -2.1;eor
        427;20240126;   10;  19.4;   6.0;    9;   3.5;   4;    0.000;-999;  -999;   7.5; 1014.90;    4.6;   87.00;    9.6;   -0.4;   -3.1;eor
        427;20240127;   10;  15.1;   6.2;    9;   0.0;   0;    1.800;-999;  -999;   6.5; 1025.40;    4.1;   79.00;    7.1;   -1.0;   -3.1;eor
        427;20240128;   10;   7.5;   3.0;    9;   0.0;   0;    7.500;-999;  -999;   5.6; 1028.70;    2.0;   80.00;    8.0;   -2.5;   -5.7;eor
        427;20240129;   10;   8.2;   3.8;    9;   0.0;   0;    6.200;-999;  -999;   5.1; 1023.90;    3.6;   67.00;   10.4;   -1.0;   -3.9;eor
        427;20240130;   10;   6.7;   3.0;    9;   0.0;   4;    0.600;-999;  -999;   6.2; 1022.50;    4.7;   73.00;    8.9;    0.1;   -2.8;eor
        427;20240131;   10;  13.0;   6.1;    9;   1.5;   4;    0.100;-999;  -999;   6.9; 1023.10;    5.6;   75.00;    8.0;    4.1;    2.0;eor
        427;20240201;   10;  15.9;   7.7;    9;   0.0;   4;    5.000;-999;  -999;   7.0; 1017.10;    6.1;   74.00;    8.8;    3.9;    2.7;eor
        427;20240202;   10;  15.9;   7.2;    9;   0.0;   4;    0.000;-999;  -999;   7.4; 1016.70;    6.1;   79.00;    8.6;    3.7;    1.9;eor
        427;20240203;   10;  15.8;   8.4;    9;   1.6;   4;    0.000;-999;  -999;  10.4; 1011.70;    9.5;   87.00;   11.3;    7.1;    5.7;eor
        427;20240204;   10;  19.5;   7.8;    9;  12.3;   4;    0.000;-999;  -999;   8.0; 1008.40;    7.0;   80.00;    8.8;    4.2;    2.4;eor
        427;20240205;   10;  20.2;  10.6;    9;   1.9;   4;    0.000;-999;  -999;  10.0; 1003.40;    9.8;   83.00;   10.6;    6.7;    6.4;eor
        427;20240206;   10;  18.7;  11.2;    9;   9.1;   4;    0.000;-999;  -999;   9.0;  998.50;   10.0;   73.00;   11.4;    8.8;    8.0;eor
        427;20240207;   10;  20.4;   6.7;    9;   0.1;   4;    0.100;-999;  -999;   6.5;  995.70;    3.9;   79.00;    9.4;   -0.9;   -3.6;eor
        427;20240208;   10;   6.5;   2.2;    9;   7.3;   4;    0.000;-999;  -999;   6.0;  996.00;    0.7;   94.00;    4.1;   -1.9;   -4.6;eor
        427;20240209;   10;   9.6;   3.8;    9;   6.8;   4;    0.000;-999;  -999;   7.8;  986.20;    3.8;   96.00;    9.1;    0.3;    0.0;eor
        427;20240210;   10;   7.4;   3.1;    9;   0.7;   4;    3.400;-999;  -999;  11.2;  985.50;    9.8;   93.00;   14.3;    7.7;    6.1;eor
        427;20240211;   10;   9.6;   4.4;    9;  10.5;   4;    0.000;-999;  -999;  10.3;  985.00;    8.1;   95.00;    9.1;    6.5;    6.3;eor
        427;20240212;   10;  13.4;   5.4;    9;   0.3;   4;    0.500;-999;  -999;   8.8;  994.60;    6.9;   89.00;    9.6;    2.4;    0.4;eor
        427;20240213;   10;  10.3;   4.4;    9;   0.0;   4;    2.500;-999;  -999;   7.0; 1010.40;    4.9;   82.00;    9.1;    0.6;   -2.2;eor
        427;20240214;   10;   9.8;   4.2;    9;   3.9;   4;    0.000;-999;  -999;   8.5; 1011.80;    6.0;   89.00;   10.1;    0.8;   -1.3;eor
        427;20240215;   10;   6.2;   3.7;    9;   0.0;   4;    0.000;-999;  -999;  11.9; 1011.60;   10.9;   92.00;   13.7;    8.4;    7.3;eor
        427;20240216;   10;   9.8;   4.6;    9;   3.0;   4;    1.700;-999;  -999;  11.2; 1009.00;   11.6;   82.00;   16.4;    8.1;    6.2;eor
        427;20240217;   10;  13.9;   5.1;    9;   0.0;   0;    1.500;-999;  -999;   8.9; 1020.90;    8.9;   77.00;   11.9;    5.9;    5.0;eor
        427;20240218;   10;   9.3;   3.8;    9;   2.7;   4;    0.800;-999;  -999;   7.7; 1022.20;    6.8;   77.00;   10.3;    1.0;   -2.3;eor
        427;20240219;   10;  14.9;   6.5;    9;   2.8;   4;    0.200;-999;  -999;   9.7; 1012.20;    7.8;   92.00;    9.2;    6.2;    5.3;eor
        427;20240220;   10;  13.9;   5.5;    9;   1.6;   4;    0.000;-999;  -999;   8.9; 1016.10;    7.9;   84.00;    8.6;    6.7;    5.9;eor
        427;20240221;   10;  11.3;   5.6;    9;   0.0;   4;    0.800;-999;  -999;   8.7; 1009.10;    8.3;   80.00;   11.7;    6.5;    4.1;eor
        427;20240222;   10;  13.5;   5.7;    9;   4.3;   4;    0.400;-999;  -999;  10.0;  988.60;    9.7;   83.00;   12.3;    7.8;    6.1;eor
        427;20240223;   10;  20.6;   6.4;    9;   0.0;   0;    3.400;-999;  -999;   6.9;  989.50;    7.8;   65.00;   11.6;    2.7;   -0.3;eor
        427;20240224;   10;  11.7;   3.6;    9;   0.0;   0;    6.300;-999;  -999;   6.4;  997.20;    5.4;   72.00;   11.6;    0.3;   -3.8;eor
        427;20240225;   10;  10.3;   3.0;    9;   0.2;   4;    4.800;-999;  -999;   6.5; 1000.30;    5.4;   74.00;   13.1;   -0.1;   -3.8;eor
        427;20240226;   10;   8.7;   3.7;    9;   0.0;   4;    5.800;-999;  -999;   7.2; 1000.90;    5.3;   82.00;   11.1;   -1.4;   -4.6;eor
        427;20240227;   10;   7.2;   3.8;    9;   0.0;   0;    0.000;-999;  -999;   7.6; 1009.40;    5.0;   87.00;    6.8;    4.0;    2.8;eor
        427;20240228;   10;   6.3;   2.8;    9;   0.0;   4;    1.800;-999;  -999;   6.4; 1015.20;    2.7;   87.00;    4.8;   -1.4;   -3.5;eor
        427;20240229;   10;  11.3;   3.9;    9;   0.0;   0;    8.900;-999;  -999;   6.7; 1010.60;    4.2;   81.00;   10.1;   -2.6;   -5.1;eor
        427;20240301;   10;   6.2;   2.6;    3;   0.2;   4;    0.000;-999;  -999;   9.4; 1001.60;    7.7;   89.00;   10.1;    5.7;    3.4;eor
        427;20240302;   10;   6.9;   2.7;    3;   0.0;   4;    2.600;-999;  -999;   9.9; 1001.10;    9.3;   85.00;   13.6;    6.8;    4.2;eor
        427;20240303;   10;  11.3;   4.1;    3;   0.0;   0;    3.900;-999;  -999;   9.8;  999.60;   10.1;   80.00;   15.0;    6.1;    3.8;eor
        427;20240304;   10;   7.2;   3.2;    3;   0.0;   0;    5.600;-999;  -999;   9.3; 1003.70;    8.6;   84.00;   12.6;    4.8;    0.4;eor
        427;20240305;   10;   8.7;   3.8;    3;   0.0;   0;    7.700;-999;  -999;   6.1; 1010.60;    4.3;   75.00;    7.9;   -2.1;   -5.6;eor
        427;20240306;   10;   7.7;   3.0;    3;   0.0;   0;    2.600;-999;  -999;   6.4; 1018.10;    3.3;   83.00;    7.9;   -2.6;   -6.8;eor
        427;20240307;   10;  10.6;   4.1;    3;   0.0;   0;   10.000;-999;  -999;   5.8; 1020.10;    4.3;   71.00;    8.3;   -1.3;   -5.9;eor
        427;20240308;   10;  11.1;   4.4;    3;   0.0;   0;   10.200;-999;  -999;   4.8; 1014.20;    3.1;   66.00;    9.6;   -2.7;   -6.0;eor
        427;20240309;   10;  11.5;   5.0;    3;   0.0;   0;    4.800;-999;  -999;   6.2; 1004.00;    4.9;   72.00;   10.1;   -0.4;   -2.0;eor
        427;20240310;   10;  13.0;   6.1;    3;   0.0;   4;    4.400;-999;  -999;   7.7;  997.60;    8.1;   72.00;   12.9;    2.5;    0.5;eor
        427;20240311;   10;   9.9;   3.8;    3;   0.0;   0;    0.800;-999;  -999;   9.0;  998.70;   10.0;   73.00;   14.1;    3.6;   -0.5;eor
        427;20240312;   10;   8.6;   2.4;    3;   0.0;   0;    5.600;-999;  -999;   8.1; 1007.20;    8.6;   74.00;   15.0;    2.0;   -1.6;eor
        427;20240313;   10;   8.2;   3.0;    3;   0.6;   4;    8.700;-999;  -999;   8.3; 1010.40;    9.0;   73.00;   14.7;    4.3;   -0.8;eor
        427;20240314;   10;   8.2;   3.3;    3;   0.0;   0;    0.200;-999;  -999;  10.7; 1008.40;   10.5;   85.00;   15.2;    6.8;    5.0;eor
        427;20240315;   10;  11.8;   4.4;    3;   0.0;   4;    5.800;-999;  -999;  10.8; 1003.70;   12.4;   77.00;   19.0;    6.8;    4.2;eor
        427;20240316;   10;  13.9;   5.4;    3;   1.1;   4;    2.000;-999;  -999;   9.2; 1008.20;    9.0;   78.00;   14.1;    1.6;   -1.5;eor
        427;20240317;   10;  12.9;   3.9;    3;   0.0;   0;    6.400;-999;  -999;   5.6; 1017.30;    4.1;   70.00;    9.1;   -0.7;   -4.1;eor
        427;20240318;   10;   9.9;   3.5;    3;   0.0;   0;   10.800;-999;  -999;   4.7; 1015.50;    1.7;   70.00;    8.1;   -3.3;   -7.6;eor
        427;20240319;   10;   8.7;   3.0;    3;   0.0;   4;    9.700;-999;  -999;   4.9; 1016.50;    3.7;   64.00;   10.4;   -3.8;   -7.8;eor
        427;20240320;   10;   5.7;   2.4;    3;   1.1;   4;    7.500;-999;  -999;   7.1; 1014.30;    9.7;   60.00;   17.5;    1.0;   -2.0;eor
        427;20240321;   10;  12.9;   3.6;    3;   9.0;   4;    1.600;-999;  -999;  10.1; 1013.40;    9.9;   82.00;   15.3;    4.7;    3.1;eor
        427;20240322;   10;   9.8;   4.2;    3;   7.4;   4;    0.000;-999;  -999;  10.3; 1008.90;    9.4;   87.00;   12.7;    5.6;    4.5;eor
        427;20240323;   10;  17.0;   4.3;    3;  10.1;   4;    2.800;-999;  -999;   8.0;  999.80;    5.8;   87.00;    8.6;    1.9;    0.4;eor
        427;20240324;   10;  13.0;   5.9;    3;   7.5;   4;    3.300;-999;  -999;   7.3;  994.80;    4.8;   85.00;    8.2;    1.3;   -0.5;eor
        427;20240325;   10;  12.5;   5.0;    3;   1.4;   4;    1.300;-999;  -999;   7.6;  997.70;    5.8;   83.00;   10.4;    0.0;   -3.0;eor
        427;20240326;   10;  12.2;   4.7;    3;   0.0;   0;    8.000;-999;  -999;   6.6;  993.70;    7.3;   68.00;   14.0;   -0.3;   -2.6;eor
        427;20240327;   10;   9.9;   4.4;    3;   0.1;   4;    8.000;-999;  -999;   8.1;  982.90;   12.0;   58.00;   18.4;    5.7;    1.6;eor
        427;20240328;   10;  18.0;   7.0;    3;   0.5;   4;    2.700;-999;  -999;   8.6;  983.30;   10.2;   70.00;   15.4;    7.5;    4.4;eor
        427;20240329;   10;  13.7;   5.2;    3;   0.3;   4;    1.000;-999;  -999;   8.9;  994.50;   10.2;   72.00;   16.5;    4.4;    1.8;eor
        427;20240330;   10;   6.7;   2.6;    3;   0.0;   0;    5.000;-999;  -999;  10.3;  993.90;   14.6;   66.00;   23.4;    6.2;    3.3;eor
        427;20240331;   10;   6.7;   2.0;    3;   0.0;   0;    5.500;-999;  -999;  11.5;  992.20;   13.3;   75.00;   18.8;    8.3;    4.5;eor
        427;20240401;    3;  18.9;   5.8;    3;   0.0;   4;    1.850;-999;  -999;  10.9;  989.35;   12.9;   75.38;   20.3;    7.7;    4.3;eor
        427;20240402;    3;  21.1;   8.3;    3;   1.4;   4;    4.617;-999;  -999;   9.1;  997.13;   11.3;   68.54;   15.2;    7.9;    6.3;eor
        427;20240403;    3;  11.1;   4.7;    3;   2.5;   4;    0.183;-999;  -999;  10.8; 1000.93;   10.3;   86.04;   11.9;    8.6;    8.2;eor
        427;20240404;    3;  12.3;   5.8;    3;   2.7;   4;    3.467;-999;  -999;  11.5; 1001.81;   11.9;   82.33;   15.4;    8.9;    7.5;eor
        427;20240405;    3;  18.5;   5.8;    3;   0.6;   4;    4.033;-999;  -999;  12.2; 1005.73;   14.2;   75.33;   18.9;    9.9;    8.0;eor
        427;20240406;    3;   8.2;   3.3;    3;   0.0;   0;    8.650;-999;  -999;  13.7; 1008.82;   16.9;   72.71;   23.0;    9.8;    7.3;eor
        427;20240407;    3;  10.6;   3.4;    3;   0.0;   4;    7.633;-999;  -999;  12.7; 1008.65;   18.5;   60.83;   23.1;   13.3;    8.1;eor
        427;20240408;    3;   9.1;   2.9;    3;   0.0;   4;    5.617;-999;  -999;  13.7; 1004.26;   19.6;   61.54;   26.8;   13.5;   11.0;eor
        427;20240409;    3;  15.9;   4.7;    3;   1.4;   4;    4.817;-999;  -999;  13.7; 1003.20;   17.9;   66.96;   26.4;   10.6;    9.6;eor
        427;20240410;    3;  11.8;   5.0;    3;   0.0;   0;    1.417;-999;  -999;   9.3; 1019.85;   11.1;   70.96;   14.7;    5.4;    1.9;eor
        427;20240411;    3;  11.7;   3.9;    3;   0.0;   0;    5.600;-999;  -999;   8.7; 1025.53;   11.9;   65.29;   17.0;    4.6;    0.4;eor
        427;20240412;    3;   9.9;   3.9;    3;   0.0;   0;    1.100;-999;  -999;  12.6; 1023.20;   15.2;   73.04;   19.8;   11.9;    9.6;eor
        427;20240413;    3;  12.9;   5.2;    3;   0.0;   0;    9.583;-999;  -999;  13.1; 1016.52;   16.7;   70.42;   22.6;    9.7;    7.1;eor
        427;20240414;    3;  16.3;   6.1;    3;   0.0;   4;    5.850;-999;  -999;   9.2; 1010.75;   14.3;   55.58;   16.8;    7.5;    4.6;eor
        427;20240415;    3;  15.4;   4.5;    3;   4.3;   4;    5.000;-999;  -999;   8.6; 1000.40;   10.3;   69.29;   15.0;    5.5;    5.3;eor
        427;20240416;    3;  14.4;   6.9;    3;   0.6;   4;    0.800;-999;  -999;   7.4;  994.64;    6.9;   74.33;   10.8;    3.7;    2.7;eor
        427;20240417;    3;  10.3;   3.1;    3;   0.0;   4;    3.750;-999;  -999;   6.6; 1001.99;    6.4;   70.75;   12.2;    1.8;    0.0;eor
        427;20240418;    3;  10.3;   3.9;    3;   0.0;   4;    7.650;-999;  -999;   6.1; 1008.23;    6.8;   64.25;   12.1;    1.5;   -0.8;eor
        427;20240419;    3;  12.9;   4.9;    3;   9.3;   4;    0.583;-999;  -999;   8.1;  999.21;    5.9;   87.04;    8.5;    3.8;    2.1;eor
        427;20240420;    3;  14.9;   5.0;    3;   0.5;   4;    3.467;-999;  -999;   6.6; 1007.81;    5.3;   73.83;    9.5;    0.9;   -2.3;eor
        427;20240421;    3;  12.9;   4.8;    3;   0.0;   4;    5.600;-999;  -999;   5.1; 1016.74;    3.9;   64.21;    9.5;   -1.8;   -4.4;eor
        427;20240422;    3;  10.1;   2.4;    3;   1.8;   4;    4.100;-999;  -999;   5.5; 1017.93;    2.4;   75.25;    6.1;   -2.0;   -5.6;eor
        427;20240423;    3;   7.7;   2.6;    3;   0.0;   0;    7.883;-999;  -999;   5.4; 1012.24;    4.7;   65.58;   10.4;   -1.9;   -4.3;eor
        427;20240424;    3;   9.6;   2.9;    3;   1.2;   4;    0.833;-999;  -999;   6.4; 1001.17;    6.1;   68.92;   10.0;    2.0;   -0.4;eor
        427;20240425;    3;  11.0;   3.4;    3;   1.3;   4;    3.767;-999;  -999;   7.1;  998.83;    5.0;   81.83;   10.3;    0.7;   -1.8;eor
        427;20240426;    3;  10.5;   3.9;    3;   0.0;   0;    8.367;-999;  -999;   6.8; 1001.40;    8.9;   63.17;   15.3;    2.2;   -0.3;eor
        427;20240427;    3;  10.3;   2.6;    3;   0.0;   4;   11.717;-999;  -999;   8.1; 1005.03;   13.1;   57.46;   21.3;    1.3;   -2.0;eor
        427;20240428;    3;   9.4;   4.0;    3;   0.1;   4;    7.433;-999;  -999;  10.1; 1007.25;   16.5;   54.63;   23.6;    8.4;    3.8;eor
        427;20240429;    3;   8.2;   2.9;    3;   0.0;   4;    8.033;-999;  -999;  11.1; 1015.83;   16.9;   57.67;   22.1;   11.7;    9.4;eor
        427;20240430;    3;  11.1;   4.3;    3;   0.0;   0;   13.433;-999;  -999;  11.6; 1011.71;   19.9;   53.04;   28.0;   10.0;    6.7;eor
        427;20240501;    3;  14.9;   6.4;    3;   0.0;   0;   12.683;-999;  -999;  11.4; 1004.97;   20.6;   48.21;   26.2;   13.9;    9.8;eor
        427;20240502;    3;  14.6;   6.3;    3;   0.0;   0;   11.200;-999;  -999;  11.8;  999.16;   20.2;   50.75;   26.0;   13.9;   10.9;eor
        427;20240503;    3;  10.8;   4.0;    3;   1.3;   4;   10.983;-999;  -999;  13.8; 1003.47;   18.1;   66.79;   23.2;   13.2;   10.0;eor
        427;20240504;    3;   6.7;   2.6;    3;   4.1;   4;    8.917;-999;  -999;  13.1; 1008.99;   16.1;   72.63;   22.0;   11.1;   10.4;eor
        427;20240505;    3;  10.8;   4.4;    3;   0.7;   4;    4.683;-999;  -999;  13.2; 1002.75;   15.2;   76.25;   19.8;    8.3;    4.3;eor
        427;20240506;    3;   7.7;   3.4;    3;   0.0;   0;   11.183;-999;  -999;   9.6; 1003.45;   13.5;   64.17;   19.5;    6.7;    4.4;eor
        427;20240507;    3;   8.4;   3.5;    3;   0.0;   4;    1.167;-999;  -999;  10.0; 1011.94;   11.4;   74.96;   15.6;    7.8;    2.4;eor
        427;20240508;    3;   9.3;   3.4;    3;   0.0;   0;   12.050;-999;  -999;   8.0; 1019.01;   12.6;   57.33;   18.9;    6.9;    0.5;eor
        427;20240509;    3;   7.9;   2.0;    3;   0.0;   0;   13.167;-999;  -999;   8.0; 1019.57;   13.8;   54.42;   20.6;    4.8;   -0.8;eor
        427;20240510;    3;   7.2;   1.8;    3;   0.0;   0;    6.600;-999;  -999;  10.6; 1017.04;   16.5;   58.42;   22.9;    8.9;    5.1;eor
        427;20240511;    3;   9.6;   3.3;    3;   0.0;   0;    4.600;-999;  -999;  11.8; 1016.90;   14.7;   71.92;   20.2;    9.6;    4.1;eor
        427;20240512;    3;  11.8;   4.3;    3;   0.0;   0;   14.433;-999;  -999;   8.5; 1016.00;   15.0;   52.96;   21.9;    8.3;    2.4;eor
        427;20240513;    3;  10.8;   4.6;    3;   0.0;   0;   14.483;-999;  -999;   7.3; 1011.29;   16.9;   40.79;   24.5;    8.1;    3.1;eor
        427;20240514;    3;  12.0;   5.1;    3;   0.0;   0;   14.517;-999;  -999;   7.7; 1007.63;   18.7;   37.54;   25.7;   10.5;    7.4;eor
        427;20240515;    3;  14.9;   6.5;    3;   0.0;   0;   14.500;-999;  -999;   8.7; 1006.33;   19.9;   38.96;   26.3;   11.4;    7.8;eor
        427;20240516;    3;  17.1;   7.0;    3;   0.0;   0;    9.233;-999;  -999;   9.1; 1005.05;   19.9;   40.21;   26.0;   13.5;   10.4;eor
        427;20240517;    3;  17.5;   6.4;    3;   0.0;   0;   11.633;-999;  -999;   9.3; 1004.39;   19.2;   43.54;   25.9;   14.3;    9.8;eor
        427;20240518;    3;  11.0;   3.9;    3;   0.0;   4;    3.733;-999;  -999;  12.0; 1004.55;   15.9;   66.63;   20.6;   11.6;    6.4;eor
        427;20240519;    3;   7.0;   2.1;    3;   0.1;   4;    4.417;-999;  -999;  13.8; 1003.82;   15.6;   78.79;   20.9;    9.8;    4.9;eor
        427;20240520;    3;   8.2;   2.1;    3;   0.9;   4;    8.383;-999;  -999;  14.2; 1005.69;   16.3;   77.67;   22.2;    8.9;    4.5;eor
        427;20240521;    3;  12.7;   5.1;    3;   0.1;   4;    9.750;-999;  -999;  14.3; 1004.13;   20.8;   62.04;   27.9;   11.4;    6.4;eor
        427;20240522;    3;  12.3;   5.2;    3;   0.4;   4;    2.833;-999;  -999;  16.2; 1001.25;   20.3;   68.96;   26.0;   14.8;   14.8;eor
        427;20240523;    3;  10.6;   4.0;    3;   0.0;   0;    7.817;-999;  -999;  14.0; 1008.02;   19.0;   66.58;   24.7;   14.0;    9.3;eor
        427;20240524;    3;  11.1;   3.8;    3;  26.8;   4;    8.217;-999;  -999;  15.2; 1012.06;   18.7;   74.08;   26.1;   12.1;    7.1;eor
        427;20240525;    3;  13.4;   2.5;    3;   6.0;   4;    4.967;-999;  -999;  16.0; 1011.49;   18.4;   78.08;   24.4;   13.2;   10.4;eor
        427;20240526;    3;   9.4;   2.6;    3;   0.0;   4;   11.167;-999;  -999;  15.5; 1012.08;   19.6;   69.83;   25.2;   11.5;    9.0;eor
        427;20240527;    3;  10.3;   2.9;    3;   0.0;   4;    3.617;-999;  -999;  15.4; 1010.66;   20.0;   66.83;   24.9;   15.6;   13.0;eor
        427;20240528;    3;   8.7;   3.4;    3;   5.2;   4;    1.417;-999;  -999;  15.1; 1010.54;   15.8;   84.75;   18.2;   11.1;    7.0;eor
        427;20240529;    3;  11.1;   4.0;    3;   0.0;   4;    6.500;-999;  -999;  13.0; 1007.02;   16.9;   69.67;   23.1;    9.1;    5.3;eor
        427;20240530;    3;  12.7;   2.3;    3;   5.7;   4;    2.567;-999;  -999;  15.7;  999.72;   16.9;   82.46;   21.6;   13.1;   10.4;eor
        427;20240531;    3;   6.5;   2.6;    3;   0.0;   0;    5.183;-999;  -999;  14.9; 1001.53;   18.0;   73.75;   22.7;   12.4;   11.1;eor
        427;20240601;    3;  14.4;   4.4;    3;   0.2;   4;    8.433;-999;  -999;  16.6; 1003.96;   21.0;   68.25;   26.7;   15.9;   14.3;eor
        427;20240602;    3;  13.9;   5.6;    3;   0.0;   0;    9.950;-999;  -999;  16.9; 1008.23;   20.1;   72.46;   25.0;   15.9;   13.7;eor
        427;20240603;    3;   8.7;   4.4;    3;   0.0;   4;    0.000;-999;  -999;  12.3; 1010.71;   14.3;   75.50;   16.1;   11.6;    9.6;eor
        427;20240604;    3;   5.7;   2.2;    3;   0.0;   4;    2.650;-999;  -999;  12.6; 1007.84;   16.1;   69.46;   21.1;   11.2;    6.6;eor
        427;20240605;    3;  10.8;   3.6;    3;   5.5;   4;    2.100;-999;  -999;  14.4; 1005.02;   15.8;   80.71;   20.6;   10.5;    6.2;eor
        427;20240606;    3;   8.9;   2.8;    3;   0.3;   4;    9.483;-999;  -999;  11.2; 1010.63;   15.7;   65.58;   21.1;    9.5;    8.4;eor
        427;20240607;    3;  11.0;   2.7;    3;   0.0;   0;    9.050;-999;  -999;  10.6; 1011.12;   16.1;   59.46;   21.0;    9.2;    4.5;eor
        427;20240608;    3;  12.2;   3.9;    3;   0.0;   0;   12.800;-999;  -999;  11.2; 1004.84;   18.6;   55.46;   26.6;    7.7;    3.6;eor
        427;20240609;    3;  11.3;   4.0;    3;   0.0;   0;   13.933;-999;  -999;   9.0; 1002.25;   16.2;   51.21;   21.3;   11.1;    5.5;eor
        427;20240610;    3;  10.5;   2.9;    3;   2.1;   4;    6.617;-999;  -999;  10.5; 1000.25;   15.2;   61.79;   20.2;   10.0;    4.7;eor
        427;20240611;    3;  15.4;   6.8;    3;   0.0;   4;    3.700;-999;  -999;  10.1; 1004.33;   13.2;   67.96;   18.2;    8.1;    6.2;eor
        427;20240612;    3;  11.8;   4.1;    3;   0.0;   4;    9.367;-999;  -999;   9.5; 1010.67;   12.8;   65.83;   18.4;    6.5;    2.3;eor
        427;20240613;    3;   8.7;   3.1;    3;   0.0;   0;    8.400;-999;  -999;   9.2; 1011.28;   14.1;   59.42;   19.6;    8.1;    2.9;eor
        427;20240614;    3;  10.3;   3.1;    3;   2.1;   4;    0.550;-999;  -999;  12.1; 1007.01;   14.1;   75.33;   20.8;    8.0;    3.0;eor
        427;20240615;    3;  13.9;   4.7;    3;   2.4;   4;    4.750;-999;  -999;  13.0; 1001.41;   17.3;   67.13;   23.2;   10.3;    6.0;eor
        427;20240616;    3;  14.9;   2.8;    3;   0.1;   4;   10.683;-999;  -999;  11.7; 1004.06;   18.7;   56.75;   25.5;   10.3;    6.2;eor
        427;20240617;    3;  15.1;   3.4;    3;   2.1;   4;    6.000;-999;  -999;  14.9; 1006.55;   19.5;   66.42;   25.3;   14.2;    9.8;eor
        427;20240618;    3;  16.1;   2.3;    3;  21.7;   4;    8.917;-999;  -999;  16.5; 1007.81;   20.1;   73.13;   27.9;   13.3;    9.2;eor
        427;20240619;    3;   8.4;   3.6;    3;   2.2;   4;    1.767;-999;  -999;  16.0; 1009.63;   16.3;   86.54;   18.4;   11.8;    7.8;eor
        427;20240620;    3;   6.7;   2.1;    3;   0.0;   0;   11.600;-999;  -999;  13.0; 1015.34;   17.6;   66.83;   23.0;   10.0;    6.8;eor
        427;20240621;    3;  13.9;   3.0;    3;  16.2;   4;    4.233;-999;  -999;  19.3; 1007.06;   20.7;   79.33;   27.9;   15.0;   13.3;eor
        427;20240622;    3;  13.0;   5.3;    3;  15.1;   4;    4.717;-999;  -999;  16.3; 1004.34;   19.1;   74.92;   23.6;   14.1;   10.1;eor
        427;20240623;    3;  11.5;   4.5;    3;   0.0;   0;    9.017;-999;  -999;  14.1; 1011.38;   18.9;   65.54;   23.4;   14.2;    9.5;eor
        427;20240624;    3;   8.6;   1.6;    3;   0.0;   0;    8.550;-999;  -999;  13.9; 1014.22;   19.4;   64.25;   25.3;   12.4;    8.6;eor
        427;20240625;    3;  10.1;   3.8;    3;   0.0;   0;   12.700;-999;  -999;  15.2; 1012.26;   20.7;   64.38;   26.4;   13.8;   10.8;eor
        427;20240626;    3;  10.8;   4.0;    3;   0.0;   0;   14.983;-999;  -999;  17.7; 1006.93;   24.2;   60.13;   30.4;   16.0;   14.3;eor
        427;20240627;    3;  10.3;   3.0;    3;   2.3;   4;    7.900;-999;  -999;  20.9; 1003.24;   24.4;   70.21;   30.4;   19.8;   18.4;eor
        427;20240628;    3;-999;-999;    3;   0.0;   4;   10.600;-999;  -999;  -999;    -999;   22.8;-999;   29.2;   14.4;   10.9;eor
        427;20240629;    3;-999;-999;    3;   1.8;   4;   13.000;-999;  -999;  -999;    -999;   23.4;-999;   29.8;   13.0;   10.2;eor
        427;20240630;    3;-999;-999;    3;   1.8;   4;    1.717;-999;  -999;  -999;  999.07;   21.8;-999;   28.1;   16.5;   15.6;eor
        427;20240701;    3;-999;-999;    3;   7.7;   4;    1.867;-999;  -999;  -999; 1004.99;   17.1;-999;   20.2;   12.3;   11.8;eor
        427;20240702;    1;-999;-999;    1;   3.0;   4;    1.983;-999;  -999;  -999; 1004.80;   15.1;-999;   18.0;   12.7;   12.0;eor
