STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        403;20240302;-999;-999;-999;   10;   0.0;   6;    3.300;   0;   7.0;  10.1;  997.60;    8.7;   90.00;   13.4;    5.9;    3.5;eor
        403;20240303;-999;-999;-999;   10;   0.0;   0;    3.900;   0;   5.5;  10.2;  996.20;   10.2;   83.00;   14.9;    6.7;    3.2;eor
        403;20240304;-999;-999;-999;   10;   0.0;   0;    7.400;   0;   3.5;   9.8; 1000.30;    9.4;   84.00;   13.9;    5.7;    1.4;eor
        403;20240305;-999;-999;-999;   10;   0.0;   0;    7.800;   0;   3.6;   6.4; 1007.10;    4.9;   74.00;    8.5;   -0.5;   -3.0;eor
        403;20240306;-999;-999;-999;   10;   0.0;   6;    5.500;   0;   4.0;   6.7; 1014.50;    4.0;   83.00;    8.4;   -1.2;   -3.7;eor
        403;20240307;-999;-999;-999;   10;   0.0;   0;   10.500;   0;   2.1;   6.0; 1016.50;    5.0;   69.00;    9.0;   -0.3;   -3.6;eor
        403;20240308;-999;-999;-999;   10;   0.0;   0;   10.800;   0;   0.0;   5.1; 1010.60;    3.8;   66.00;    9.8;   -1.4;   -4.3;eor
        403;20240309;-999;-999;-999;   10;   0.0;   0;    5.600;   0;   2.7;   6.5; 1000.40;    5.4;   73.00;   10.2;   -0.3;   -3.4;eor
        403;20240310;-999;-999;-999;   10;   0.0;   6;    4.700;   0;   5.5;   8.0;  994.20;    8.2;   74.00;   12.6;    2.5;   -0.9;eor
        403;20240311;-999;-999;-999;   10;   0.0;   0;    1.100;   0;   6.8;   9.2;  995.20;    9.9;   77.00;   13.6;    4.5;    1.4;eor
        403;20240312;-999;-999;-999;   10;   0.0;   0;    7.900;   0;   6.3;   8.4; 1003.80;    9.0;   76.00;   14.9;    3.3;    0.7;eor
        403;20240313;-999;-999;-999;   10;   0.4;   6;    9.900;   0;   3.8;   8.6; 1006.80;    9.5;   74.00;   14.7;    4.0;    0.7;eor
        403;20240314;-999;-999;-999;   10;   0.0;   0;    1.000;   0;   6.5;  10.9; 1004.90;   10.8;   85.00;   15.2;    7.3;    2.9;eor
        403;20240315;-999;-999;-999;   10;   0.0;   6;    6.900;   0;   6.3;  11.1; 1000.10;   12.2;   80.00;   18.9;    7.2;    2.9;eor
        403;20240316;-999;-999;-999;   10;   1.9;   6;    2.900;   0;   4.8;   9.3; 1004.70;    9.3;   79.00;   13.6;    4.2;    1.4;eor
        403;20240317;-999;-999;-999;   10;   0.0;   0;    9.500;   0;   2.2;   5.9; 1013.80;    4.7;   70.00;    9.2;    0.6;   -2.5;eor
        403;20240318;-999;-999;-999;   10;   0.0;   0;   11.600;   0;   3.7;   4.8; 1011.90;    2.6;   68.00;    8.3;   -1.8;   -4.4;eor
        403;20240319;-999;-999;-999;   10;   0.0;   0;   10.000;   0;   3.9;   5.0; 1012.90;    4.0;   64.00;   10.7;   -3.0;   -5.3;eor
        403;20240320;-999;-999;-999;   10;   0.6;   6;    8.100;   0;   6.5;   7.2; 1010.70;   10.3;   58.00;   18.0;    2.4;   -0.8;eor
        403;20240321;-999;-999;-999;   10;   8.1;   6;    2.100;   0;   7.3;  10.6; 1010.00;   10.0;   86.00;   14.8;    6.1;    3.8;eor
        403;20240322;-999;-999;-999;   10;   6.6;   6;    0.100;   0;   7.9;  10.5; 1005.40;    9.3;   90.00;   12.8;    6.3;    4.4;eor
        403;20240323;-999;-999;-999;   10;   7.2;   8;    3.200;   0;   6.4;   8.3;  996.40;    5.6;   91.00;    8.3;    2.5;    0.9;eor
        403;20240324;-999;-999;-999;   10;   6.4;   6;    4.200;   0;   6.2;   7.6;  991.20;    4.8;   88.00;    8.4;    1.4;   -0.8;eor
        403;20240325;-999;-999;-999;   10;   1.2;   6;    1.700;   0;   6.5;   8.0;  994.40;    5.7;   89.00;   10.1;    0.6;   -1.4;eor
        403;20240326;-999;-999;-999;   10;   0.0;   0;    9.300;   0;   5.4;   6.8;  990.20;    7.4;   70.00;   14.2;    0.0;   -2.4;eor
        403;20240327;-999;-999;-999;   10;   0.0;   6;    9.400;   0;   5.3;   8.2;  979.60;   11.5;   62.00;   18.3;    4.6;    0.1;eor
        403;20240328;-999;-999;-999;   10;   0.2;   6;    3.300;   0;   6.5;   8.7;  979.90;   10.0;   72.00;   15.0;    7.6;    3.7;eor
        403;20240329;-999;-999;-999;   10;   0.2;   6;    1.900;   0;   6.1;   9.0;  990.90;   10.4;   72.00;   16.0;    5.0;    1.0;eor
        403;20240330;-999;-999;-999;   10;   0.0;   0;    6.600;   0;   5.3;  10.9;  990.50;   14.0;   72.00;   23.2;    6.5;    3.6;eor
        403;20240331;-999;-999;-999;   10;   0.0;   0;    6.900;   0;   5.6;  11.8;  988.90;   13.3;   78.00;   19.1;    8.6;    5.9;eor
        403;20240401;-999;-999;-999;    3;   1.9;   6;    2.700;   0;   6.1;  11.4;  986.00;   12.9;   79.00;   20.3;    8.7;    5.2;eor
        403;20240402;-999;-999;-999;    3;   1.4;   6;    5.500;   0;   6.2;   9.3;  993.70;   11.3;   70.00;   14.3;    8.5;    6.4;eor
        403;20240403;-999;-999;-999;    3;   3.5;   6;    0.300;   0;   7.7;  11.1;  997.50;   10.3;   89.00;   12.0;    8.5;    8.0;eor
        403;20240404;-999;-999;-999;    3;   2.8;   6;    4.300;   0;   6.3;  11.7;  998.30;   11.8;   85.00;   14.8;    9.0;    7.1;eor
        403;20240405;-999;-999;-999;    3;   1.5;   6;    4.800;   0;   6.8;  12.3; 1002.20;   14.6;   74.00;   18.8;   10.3;    8.0;eor
        403;20240406;-999;-999;-999;    3;   0.0;   0;    8.500;   0;   5.6;  13.8; 1005.30;   16.5;   76.00;   23.7;   10.0;    7.1;eor
        403;20240407;-999;-999;-999;    3;   0.0;   6;    8.000;   0;   6.2;  12.8; 1005.20;   17.8;   66.00;   23.7;   11.8;    7.6;eor
        403;20240408;-999;-999;-999;    3;   0.0;   6;    6.900;   0;   4.9;  14.1; 1000.90;   18.9;   67.00;   26.9;   13.7;   10.5;eor
        403;20240409;-999;-999;-999;    3;   0.2;   6;    6.200;   0;   5.2;  13.5;  999.90;   17.1;   71.00;   26.2;   11.0;    9.6;eor
        403;20240410;-999;-999;-999;    3;   0.0;   0;    2.500;   0;   5.5;   9.1; 1016.20;   11.3;   69.00;   14.8;    5.5;    2.6;eor
        403;20240411;-999;-999;-999;    3;   0.0;   0;    6.400;   0;   4.6;   8.7; 1021.90;   11.9;   66.00;   16.8;    4.2;    1.2;eor
        403;20240412;-999;-999;-999;    3;   0.0;   0;    2.800;   0;   7.5;  12.8; 1019.60;   15.7;   72.00;   20.0;   12.7;    8.2;eor
        403;20240413;-999;-999;-999;    3;   0.0;   0;   11.200;   0;   6.5;  13.2; 1013.00;   16.9;   71.00;   22.5;   10.4;    6.2;eor
        403;20240414;-999;-999;-999;    3;   0.0;   6;    6.600;   0;   6.0;   9.1; 1007.40;   14.3;   55.00;   17.1;    7.5;    4.9;eor
        403;20240415;-999;-999;-999;    3;   2.5;   6;    4.500;   0;   6.3;   8.6;  996.90;   10.3;   69.00;   14.8;    5.7;    4.8;eor
        403;20240416;-999;-999;-999;    3;   1.2;   6;    1.300;   0;   6.6;   7.7;  991.30;    6.7;   79.00;   10.0;    3.0;    1.5;eor
        403;20240417;-999;-999;-999;    3;   0.0;   6;    5.700;   0;   4.3;   6.7;  998.60;    6.4;   72.00;   11.6;    2.4;    0.8;eor
        403;20240418;-999;-999;-999;    3;   0.0;   6;    9.300;   0;   3.9;   6.2; 1004.90;    6.8;   66.00;   11.9;    0.1;   -2.3;eor
        403;20240419;-999;-999;-999;    3;   8.1;   6;    0.800;   0;   7.6;   8.4;  995.70;    6.1;   89.00;    8.8;    4.9;    2.8;eor
        403;20240420;-999;-999;-999;    3;   0.0;   8;    4.300;   0;   6.3;   6.5; 1004.50;    5.8;   71.00;   10.1;    1.1;   -1.2;eor
        403;20240421;-999;-999;-999;    3;   0.0;   6;    6.900;   0;   3.5;   5.1; 1013.30;    4.2;   63.00;    9.6;   -0.4;   -3.1;eor
        403;20240422;-999;-999;-999;    3;   2.1;   8;    4.000;   0;   4.5;   5.8; 1014.40;    2.4;   80.00;    6.6;   -1.8;   -3.8;eor
        403;20240423;-999;-999;-999;    3;   0.0;   0;    8.200;   0;   4.4;   5.5; 1008.70;    4.6;   68.00;    9.7;   -1.2;   -3.3;eor
        403;20240424;-999;-999;-999;    3;   0.0;   6;    2.300;   0;   6.8;   6.6;  997.60;    6.5;   69.00;   10.6;    3.2;    0.4;eor
        403;20240425;-999;-999;-999;    3;   0.1;   8;    4.800;   0;   6.2;   7.2;  995.30;    5.8;   80.00;   10.4;    1.6;   -0.3;eor
        403;20240426;-999;-999;-999;    3;   0.0;   0;    8.600;   0;   4.9;   7.1;  997.80;    9.1;   65.00;   15.6;    2.7;    0.6;eor
        403;20240427;-999;-999;-999;    3;   0.0;   0;   12.000;   0;   2.5;   8.5; 1001.50;   12.5;   64.00;   21.8;    2.5;    0.1;eor
        403;20240428;-999;-999;-999;    3;   0.0;   6;   10.200;   0;   5.3;  10.4; 1003.70;   16.3;   58.00;   24.1;    7.0;    3.4;eor
        403;20240429;-999;-999;-999;    3;   0.0;   6;    8.500;   0;   5.5;  10.8; 1012.50;   16.8;   57.00;   22.0;   12.6;    9.1;eor
        403;20240430;-999;-999;-999;    3;   0.0;   0;   13.400;   0;   1.5;  12.1; 1008.30;   19.6;   56.00;   28.3;   11.1;    7.8;eor
        403;20240501;-999;-999;-999;    3;   0.0;   0;   13.317;   0;   2.9;  11.6; 1001.52;   20.5;   49.79;   26.9;   13.9;    8.5;eor
        403;20240502;-999;-999;-999;    3;   0.0;   0;   11.617;   0;   1.8;  11.8;  995.77;   20.4;   50.13;   26.5;   14.4;    9.8;eor
        403;20240503;-999;-999;-999;    3;   0.4;   6;   11.017;   0;   3.3;  13.6; 1000.04;   18.2;   65.79;   23.1;   13.2;    9.7;eor
        403;20240504;-999;-999;-999;    3;   0.0;   0;    9.133;   0;   5.9;  13.0; 1005.65;   16.0;   73.38;   21.3;   11.5;   10.7;eor
        403;20240505;-999;-999;-999;    3;   0.0;   6;    5.950;   0;   4.4;  12.4;  999.25;   15.7;   71.04;   21.6;    9.0;    5.6;eor
        403;20240506;-999;-999;-999;    3;   0.0;   0;   12.167;   0;   4.5;   9.7; 1000.13;   13.5;   65.54;   19.6;    7.1;    3.8;eor
        403;20240507;-999;-999;-999;    3;   0.0;   4;    1.283;   0;   5.9;  10.0; 1008.57;   11.9;   72.42;   16.4;    9.2;    5.2;eor
        403;20240508;-999;-999;-999;    3;   0.0;   0;   11.200;   0;   4.7;   8.0; 1015.57;   13.2;   55.46;   18.9;    7.7;    5.0;eor
        403;20240509;-999;-999;-999;    3;   0.0;   0;   13.533;   0;   4.3;   8.3; 1016.14;   13.7;   55.79;   20.2;    5.7;    2.6;eor
        403;20240510;-999;-999;-999;    3;   0.0;   0;    7.383;   0;   5.7;  10.6; 1013.62;   16.2;   59.67;   22.3;    9.9;    7.8;eor
        403;20240511;-999;-999;-999;    3;   0.0;   0;    4.567;   0;   4.9;  12.0; 1013.55;   15.0;   71.58;   20.8;   10.8;    6.7;eor
        403;20240512;-999;-999;-999;    3;   0.0;   0;   15.083;   0;   1.1;   8.5; 1012.51;   15.5;   51.71;   21.9;    9.1;    4.9;eor
        403;20240513;-999;-999;-999;    3;   0.0;   0;   15.183;   0;   0.7;   7.2; 1007.81;   17.4;   39.21;   24.9;    9.3;    3.9;eor
        403;20240514;-999;-999;-999;    3;   0.0;   0;   15.217;   0;   0.3;   8.0; 1004.21;   18.9;   38.17;   26.0;   10.8;    5.3;eor
        403;20240515;-999;-999;-999;    3;   0.0;   0;   15.017;   0;   1.8;   8.7; 1002.90;   20.0;   38.38;   26.2;   12.2;    6.3;eor
        403;20240516;-999;-999;-999;    3;   0.0;   0;   10.017;   0;   2.3;   9.4; 1001.57;   19.6;   42.17;   26.2;   13.6;    7.7;eor
        403;20240517;-999;-999;-999;    3;   0.0;   0;   12.283;   0;   3.5;   9.4; 1001.00;   19.3;   43.71;   25.7;   14.0;    8.8;eor
        403;20240518;-999;-999;-999;    3;   0.0;   6;    3.867;   0;   6.0;  11.9; 1001.15;   16.3;   64.50;   19.5;   12.6;    7.9;eor
        403;20240519;-999;-999;-999;    3;  11.2;   6;    6.250;   0;   6.0;  14.9; 1000.36;   15.8;   84.00;   21.7;   11.7;    8.3;eor
        403;20240520;-999;-999;-999;    3;   2.4;   6;    9.517;   0;   4.5;  15.5; 1002.27;   15.9;   86.71;   21.9;   11.1;    8.1;eor
        403;20240521;-999;-999;-999;    3;   0.0;   6;   11.583;   0;   5.0;  14.9; 1000.85;   20.7;   64.29;   27.4;   12.5;    8.5;eor
        403;20240522;-999;-999;-999;    3;   8.2;   6;    2.617;   0;   7.1;  16.8;  998.01;   19.6;   74.63;   24.5;   14.9;   14.8;eor
        403;20240523;-999;-999;-999;    3;   0.0;   0;   11.733;   0;   5.8;  14.5; 1004.66;   18.3;   71.54;   23.2;   13.8;   11.0;eor
        403;20240524;-999;-999;-999;    3;  20.2;   6;    9.583;   0;   6.0;  15.6; 1008.65;   18.4;   76.71;   25.4;   12.6;    9.9;eor
        403;20240525;-999;-999;-999;    3;   1.2;   6;    6.983;   0;   6.2;  16.4; 1008.05;   18.2;   80.79;   24.5;   13.5;   11.6;eor
        403;20240526;-999;-999;-999;    3;   0.0;   0;   13.417;   0;   3.9;  16.1; 1008.59;   19.5;   73.42;   25.6;   12.3;   10.3;eor
        403;20240527;-999;-999;-999;    3;   3.1;   6;    4.567;   0;   6.6;  16.3; 1007.26;   19.3;   73.17;   24.2;   15.4;   13.1;eor
        403;20240528;-999;-999;-999;    3;   3.8;   6;    3.967;   0;   6.3;  14.8; 1007.10;   16.0;   82.25;   19.5;   11.6;    8.6;eor
        403;20240529;-999;-999;-999;    3;   0.0;   6;    6.400;   0;   5.6;  13.2; 1003.47;   16.7;   72.25;   23.0;   10.1;    6.9;eor
        403;20240530;-999;-999;-999;    3;   4.4;   6;    2.550;   0;   5.0;  16.6;  996.45;   15.9;   91.88;   19.5;   12.2;    9.3;eor
        403;20240531;-999;-999;-999;    3;   0.0;   0;    6.117;   0;   5.9;  15.3;  998.20;   17.8;   77.25;   23.0;   12.9;   10.1;eor
        403;20240601;-999;-999;-999;    3;   0.7;   6;    9.250;   0;   5.0;  17.1; 1000.88;   20.6;   71.92;   25.9;   15.2;   11.9;eor
        403;20240602;-999;-999;-999;    3;   0.0;   6;   10.250;   0;   4.2;  17.2; 1005.15;   19.2;   77.79;   24.3;   15.4;   13.1;eor
        403;20240603;-999;-999;-999;    3;   0.0;   6;    0.083;   0;   7.2;  12.6; 1007.29;   14.1;   78.46;   16.3;   11.3;    8.3;eor
        403;20240604;-999;-999;-999;    3;   0.0;   0;    3.400;   0;   5.9;  13.0; 1004.39;   15.9;   73.17;   21.1;   11.1;    8.4;eor
        403;20240605;-999;-999;-999;    3;   5.2;   6;    3.283;   0;   5.9;  14.3; 1001.57;   15.4;   82.71;   20.4;   10.3;    7.3;eor
        403;20240606;-999;-999;-999;    3;   0.6;   6;   10.917;   0;   5.4;  11.4; 1007.20;   15.4;   68.38;   20.6;   11.0;    8.4;eor
        403;20240607;-999;-999;-999;    3;   0.0;   0;   10.417;   0;   4.0;  11.3; 1007.75;   15.4;   67.79;   20.3;    9.3;    6.8;eor
        403;20240608;-999;-999;-999;    3;   0.0;   0;   13.400;   0;   2.5;  11.3; 1001.50;   18.2;   59.21;   25.7;    8.2;    6.1;eor
        403;20240609;-999;-999;-999;    3;   0.0;   0;   14.883;   0;   1.9;   9.2;  998.98;   15.3;   55.88;   20.2;   10.3;    6.6;eor
        403;20240610;-999;-999;-999;    3;   1.8;   6;    7.267;   0;   5.0;  10.7;  996.94;   14.2;   68.25;   18.8;    8.6;    5.8;eor
        403;20240611;-999;-999;-999;    3;   0.1;   6;    4.567;   0;   5.2;  10.6; 1000.84;   13.2;   71.29;   17.8;    8.6;    4.8;eor
        403;20240612;-999;-999;-999;    3;   0.2;   6;    8.967;   0;   3.3;  10.1; 1007.17;   12.5;   71.17;   17.6;    7.6;    3.7;eor
        403;20240613;-999;-999;-999;    3;   0.0;   0;   11.583;   0;   4.3;   9.3; 1007.81;   13.7;   62.58;   18.9;    8.7;    5.9;eor
        403;20240614;-999;-999;-999;    3;   1.5;   4;    0.367;   0;   7.0;  12.6; 1003.43;   13.7;   80.79;   20.4;    8.3;    6.0;eor
        403;20240615;-999;-999;-999;    3;   3.0;   6;    4.933;   0;   6.1;  13.5;  997.91;   16.3;   75.38;   22.8;   10.6;    7.4;eor
        403;20240616;-999;-999;-999;    3;   0.0;   6;   11.617;   0;   5.6;  12.1; 1000.60;   18.1;   62.04;   24.8;   10.2;    7.2;eor
        403;20240617;-999;-999;-999;    3;   0.5;   6;    7.300;   0;   6.1;  15.2; 1003.15;   18.8;   71.08;   24.1;   13.5;   10.2;eor
        403;20240618;-999;-999;-999;    3;   8.4;   6;    8.117;   0;   6.4;  16.9; 1004.47;   19.6;   77.50;   27.7;   13.1;   10.1;eor
        403;20240619;-999;-999;-999;    3;   1.6;   6;    2.100;   0;   5.7;  16.5; 1006.31;   16.0;   90.63;   17.7;   12.2;    8.6;eor
        403;20240620;-999;-999;-999;    3;   0.0;   0;   12.233;   0;   5.0;  12.9; 1011.88;   17.3;   68.50;   23.4;    9.3;    6.4;eor
        403;20240621;-999;-999;-999;    3;   3.1;   6;    4.000;   0;   5.6;  19.5; 1003.69;   20.4;   81.29;   26.8;   15.6;   13.0;eor
        403;20240622;-999;-999;-999;    3;  10.0;   6;    5.150;   0;   5.9;  16.5; 1001.00;   18.9;   76.79;   22.7;   14.9;   11.1;eor
        403;20240623;-999;-999;-999;    3;   0.0;   0;    9.283;   0;   4.4;  14.5; 1008.05;   18.5;   69.08;   22.9;   13.4;   10.4;eor
        403;20240624;-999;-999;-999;    3;   0.0;   0;    9.867;   0;   3.9;  14.3; 1010.85;   18.7;   69.21;   25.3;   12.6;   10.1;eor
        403;20240625;-999;-999;-999;    3;   0.0;   0;   13.717;   0;   2.8;  15.0; 1008.88;   21.1;   62.67;   27.2;   14.0;   10.5;eor
        403;20240626;-999;-999;-999;    3;   0.0;   0;   15.117;   0;   1.4;  17.4; 1003.64;   24.7;   57.63;   31.5;   16.7;   13.1;eor
        403;20240627;-999;-999;-999;    3;   0.9;   6;    7.450;   0;   6.5;  20.9;  999.98;   24.9;   67.71;   30.9;   20.5;   17.6;eor
        403;20240628;-999;-999;-999;    3;   0.3;   6;   11.367;   0;   3.5;  18.1; 1003.37;   22.9;   66.42;   28.5;   14.6;   11.6;eor
        403;20240629;-999;-999;-999;    3;   3.9;   6;   13.133;   0;   3.1;  15.6; 1005.56;   23.1;   58.50;   30.0;   13.6;   10.9;eor
        403;20240630;-999;-999;-999;    3;   1.4;   6;    2.000;   0;   6.9;  20.9;  995.80;   21.4;   82.67;   27.3;   16.8;   15.6;eor
        403;20240701;-999;-999;-999;    1;   6.6;   6;    1.017;   0;   6.9;  16.7; 1001.63;   16.9;   87.00;   19.2;   12.9;   11.8;eor
        403;20240702;-999;-999;-999;    1;   4.9;   6;    1.533;   0;   7.0;  15.0; 1001.40;   14.7;   90.25;   16.8;   12.8;   12.1;eor
        403;20240703;-999;-999;-999;    1;   0.0;   6;    1.850;   0;   6.9;  12.3;  999.53;   15.0;   73.25;   18.1;   12.2;   11.8;eor
        403;20240704;-999;-999;-999;    1;   0.6;   6;    5.000;   0;   5.5;  13.7;  997.68;   15.0;   80.63;   19.5;   11.0;    8.3;eor
        403;20240705;-999;-999;-999;    1;   0.0;   0;    7.800;   0;   4.5;  11.5; 1001.03;   16.1;   66.42;   22.0;    8.7;    6.7;eor
        403;20240706;-999;-999;-999;    1;   0.9;   6;   10.150;   0;   6.2;  16.0;  995.95;   21.2;   66.50;   31.8;   12.8;   10.6;eor
        403;20240707;-999;-999;-999;    1;   0.0;   0;   11.883;   0;   5.0;  10.4; 1004.22;   18.3;   51.13;   23.2;   12.0;    9.7;eor
        403;20240708;-999;-999;-999;    1;   0.0;   0;   10.933;   0;   3.9;  11.3; 1008.65;   19.9;   51.83;   26.8;   11.9;    9.4;eor
        403;20240709;-999;-999;-999;    1;   0.0;   0;   13.750;   0;   4.5;  14.9; 1008.44;   24.8;   49.25;   31.6;   17.7;   15.0;eor
        403;20240710;-999;-999;-999;    1;  16.2;   6;    8.517;   0;   5.4;  21.8; 1005.37;   23.4;   76.88;   29.7;   19.6;   16.9;eor
        403;20240711;-999;-999;-999;    1;   0.2;   6;    7.933;   0;   4.8;  20.5; 1006.70;   22.1;   78.71;   26.5;   19.0;   17.8;eor
        403;20240712;-999;-999;-999;    1;  11.4;   6;    0.350;   0;   7.1;  21.5; 1002.43;   20.1;   91.50;   24.8;   18.0;   16.4;eor
        403;20240713;-999;-999;-999;    1;   0.2;   6;    6.217;   0;   5.3;  14.4; 1002.17;   17.7;   73.13;   22.8;   13.0;   12.0;eor
        403;20240714;-999;-999;-999;    1;   1.8;   6;    7.700;   0;   4.6;  15.2; 1004.52;   18.5;   73.88;   23.9;   12.5;   11.4;eor
        403;20240715;-999;-999;-999;    1;   0.0;   6;   13.783;   0;   3.6;  15.0; 1003.46;   22.1;   61.38;   28.9;   14.7;   13.0;eor
        403;20240716;-999;-999;-999;    1;   7.6;   6;    4.567;   0;   5.1;  18.2; 1001.89;   21.3;   72.96;   28.0;   15.7;   14.1;eor
        403;20240717;-999;-999;-999;    1;   0.0;   0;    8.383;   0;   4.7;  15.8; 1009.51;   19.1;   73.67;   24.0;   13.1;   12.6;eor
        403;20240718;-999;-999;-999;    1;   0.0;   0;   13.817;   0;   3.7;  15.1; 1013.98;   19.9;   68.58;   26.1;   13.2;   11.9;eor
        403;20240719;-999;-999;-999;    1;   0.0;   0;   12.817;   0;   2.5;  16.1; 1011.13;   22.0;   64.42;   28.8;   14.3;   13.0;eor
        403;20240720;-999;-999;-999;    1;   0.0;   0;   12.767;   0;   4.8;  16.0; 1003.57;   24.2;   55.92;   30.4;   17.7;   15.5;eor
        403;20240721;-999;-999;-999;    1;   0.0;   6;   10.900;   0;   3.2;  18.1;  999.15;   24.6;   60.71;   32.6;   17.7;   15.2;eor
        403;20240722;-999;-999;-999;    1;   0.0;   6;    2.900;   0;   5.8;  19.3; 1004.25;   20.3;   81.33;   22.7;   14.4;   12.3;eor
        403;20240723;-999;-999;-999;    1;  11.1;   8;    6.883;   0;   5.0;  16.2; 1007.10;   19.2;   76.58;   27.8;   12.4;   11.4;eor
        403;20240724;-999;-999;-999;    1;   0.0;   6;    9.167;   0;   5.3;  16.0; 1006.65;   19.0;   74.33;   23.1;   14.9;   12.3;eor
        403;20240725;-999;-999;-999;    1;   0.0;   0;   13.683;   0;   3.4;  12.4; 1006.15;   17.3;   65.21;   23.0;   12.4;   10.5;eor
        403;20240726;-999;-999;-999;    1;   1.9;   6;    4.917;   0;   6.0;  16.0; 1002.84;   19.6;   71.63;   24.3;   13.1;   11.9;eor
        403;20240727;-999;-999;-999;    1;  27.5;   6;    1.200;   0;   7.9;  20.5; 1004.91;   19.5;   90.71;   23.1;   16.5;   15.1;eor
        403;20240728;-999;-999;-999;    1;   3.0;   6;    8.367;   0;   4.0;  15.8; 1010.52;   18.4;   76.13;   22.9;   14.6;   11.9;eor
        403;20240729;-999;-999;-999;    1;   0.0;   0;   14.767;   0;   1.4;  13.6; 1014.44;   18.0;   68.79;   23.7;   12.6;   11.1;eor
        403;20240730;-999;-999;-999;    1;   0.0;   0;   14.850;   0;   1.2;  14.6; 1009.59;   19.7;   67.58;   27.1;   11.0;    9.9;eor
        403;20240731;-999;-999;-999;    1;   0.0;   0;   10.850;   0;   4.5;  16.8; 1004.99;   22.5;   64.67;   28.9;   14.9;   14.0;eor
        403;20240801;-999;-999;-999;    1;   0.0;   0;   12.917;   0;   4.0;  15.9; 1002.64;   22.8;   58.13;   28.2;   16.9;   14.7;eor
        403;20240802;-999;-999;-999;    1;   0.0;   6;    0.867;   0;   7.6;  15.0; 1001.51;   19.3;   67.08;   21.6;   16.9;   16.2;eor
        403;20240803;-999;-999;-999;    1;  16.1;   6;   10.933;   0;   4.5;  15.7; 1001.93;   19.7;   69.92;   24.9;   14.8;   13.5;eor
        403;20240804;-999;-999;-999;    1;   0.2;   6;    6.083;   0;   7.3;  17.9; 1002.00;   19.5;   80.04;   24.1;   16.4;   14.8;eor
        403;20240805;-999;-999;-999;    1;   0.0;   0;    9.917;   0;   2.9;  13.7; 1005.74;   18.0;   68.67;   23.0;   13.6;   12.5;eor
        403;20240806;-999;-999;-999;    1;   0.0;   0;   14.117;   0;   1.1;  14.5; 1004.93;   19.4;   68.33;   26.1;   12.2;   11.4;eor
        403;20240807;-999;-999;-999;    1;   6.3;   6;   12.383;   0;   4.5;  17.2; 1001.97;   21.8;   69.00;   29.1;   14.5;   13.2;eor
        403;20240808;-999;-999;-999;    1;   0.0;   0;    7.033;   0;   5.5;  16.6; 1005.89;   19.5;   74.50;   23.5;   14.6;   13.9;eor
        403;20240809;-999;-999;-999;    1;   2.4;   6;    4.067;   0;   6.1;  18.3; 1005.74;   19.2;   83.08;   24.6;   13.8;   12.8;eor
        403;20240810;-999;-999;-999;    1;   0.0;   0;   11.733;   0;   2.8;  17.0; 1009.37;   20.6;   72.25;   26.1;   14.6;   13.1;eor
        403;20240811;-999;-999;-999;    1;   0.0;   0;   12.433;   0;   3.1;  15.5; 1011.48;   20.4;   66.21;   25.1;   14.3;   12.4;eor
        403;20240812;-999;-999;-999;    1;   0.0;   0;   14.183;   0;   1.1;  14.0; 1007.02;   20.2;   63.13;   27.9;   12.3;   10.8;eor
        403;20240813;-999;-999;-999;    1;   0.0;   0;   13.483;   0;   1.0;  14.3; 1004.27;   22.7;   54.46;   30.1;   15.1;   12.1;eor
        403;20240814;-999;-999;-999;    1;   0.0;   6;   11.233;   0;   5.2;  17.5; 1002.54;   24.4;   57.71;   32.6;   17.4;   14.2;eor
        403;20240815;-999;-999;-999;    1;   0.0;   0;    9.617;   0;   2.8;  21.8; 1005.49;   23.2;   78.21;   27.9;   18.2;   15.8;eor
        403;20240816;-999;-999;-999;    1;   0.0;   6;   10.100;   0;   3.3;  19.0; 1005.43;   23.3;   69.88;   29.6;   16.6;   14.5;eor
        403;20240817;-999;-999;-999;    1;   0.0;   6;    5.400;   0;   6.0;  20.4; 1002.85;   22.7;   75.58;   29.2;   17.9;   15.7;eor
        403;20240818;-999;-999;-999;    1;   0.0;   6;    2.517;   0;   7.2;  19.0; 1000.91;   20.1;   81.04;   23.7;   17.4;   17.3;eor
        403;20240819;-999;-999;-999;    1;   0.0;   0;   10.250;   0;   4.6;  14.4; 1007.60;   18.4;   69.88;   22.6;   12.9;   10.5;eor
        403;20240820;-999;-999;-999;    1;   0.0;   6;   12.850;   0;   1.8;  16.1; 1004.78;   20.1;   71.75;   27.3;   11.4;    9.1;eor
        403;20240821;-999;-999;-999;    1;   0.0;   0;    7.050;   0;   5.3;  14.6; 1002.80;   19.5;   64.38;   23.1;   12.3;    9.5;eor
        403;20240822;-999;-999;-999;    1;   0.0;   6;    4.533;   0;   6.3;  12.0; 1003.74;   18.2;   59.13;   24.4;   12.8;   11.7;eor
        403;20240823;-999;-999;-999;    1;   0.0;   0;   10.333;   0;   5.7;  13.2; 1000.15;   22.8;   50.42;   30.3;   14.8;   12.1;eor
        403;20240824;-999;-999;-999;    1;   0.3;   6;   13.200;   0;   1.5;  18.2; 1001.90;   24.7;   62.21;   32.5;   16.3;   13.5;eor
